datetime,temperature_fore_ch,temperature_fore_fr,temperature_fore_de,temperature_fore_it
2021-06-05 21:00:00,15.41,16.95,18.84,20.42
2021-06-05 22:00:00,14.62,15.84,18.03,19.64
2021-06-05 23:00:00,13.89,15.12,17.46,18.87
2021-06-06 00:00:00,13.3,14.52,16.87,18.22
2021-06-06 01:00:00,12.93,14.08,16.26,17.6
2021-06-06 02:00:00,13.06,13.66,15.77,17.48
2021-06-06 03:00:00,12.77,13.09,15.38,17.03
2021-06-06 04:00:00,12.61,12.62,14.98,16.73
2021-06-06 05:00:00,12.28,12.17,14.74,16.52
2021-06-06 06:00:00,12.38,12.1,15.01,17.0
2021-06-06 07:00:00,13.07,12.85,15.59,18.29
2021-06-06 08:00:00,13.77,14.09,16.34,19.81
2021-06-06 09:00:00,14.68,15.5,17.27,21.28
2021-06-06 10:00:00,15.64,16.95,18.24,22.35
2021-06-06 11:00:00,16.57,18.18,19.16,23.09
2021-06-06 12:00:00,17.39,19.24,19.97,23.85
2021-06-06 13:00:00,18.1,20.06,20.66,24.57
2021-06-06 14:00:00,18.29,19.96,19.95,24.27
2021-06-06 15:00:00,18.89,20.35,20.32,24.53
2021-06-06 16:00:00,19.18,20.48,20.56,24.46
2021-06-06 17:00:00,18.99,20.6,20.63,23.94
2021-06-06 18:00:00,18.54,20.45,20.38,23.22
2021-06-06 19:00:00,18.16,20.03,19.72,22.37
2021-06-06 20:00:00,17.45,19.23,18.84,21.46
2021-06-06 21:00:00,16.57,17.95,17.84,20.38
2021-06-06 22:00:00,15.73,16.82,16.85,19.49
2021-06-06 23:00:00,15.09,16.02,16.06,18.79
2021-06-07 00:00:00,14.51,15.31,15.45,18.08
2021-06-07 01:00:00,14.06,14.83,14.81,17.57
2021-06-07 02:00:00,13.88,14.77,14.66,17.12
2021-06-07 03:00:00,13.87,14.35,14.3,16.66
2021-06-07 04:00:00,13.66,13.92,13.91,16.34
2021-06-07 05:00:00,13.45,13.49,13.7,16.09
2021-06-07 06:00:00,13.51,13.4,13.99,16.29
2021-06-07 07:00:00,13.89,14.01,14.74,17.35
2021-06-07 08:00:00,14.18,15.21,15.76,18.75
2021-06-07 09:00:00,14.6,16.5,16.97,20.06
2021-06-07 10:00:00,15.2,17.94,18.15,21.1
2021-06-07 11:00:00,16.04,19.2,19.25,21.91
2021-06-07 12:00:00,16.91,20.09,20.2,22.48
2021-06-07 13:00:00,17.5,20.79,20.96,22.67
2021-06-07 14:00:00,18.57,20.88,20.83,22.28
2021-06-07 15:00:00,18.79,21.26,21.25,22.4
2021-06-07 16:00:00,18.75,21.37,21.43,22.43
2021-06-07 17:00:00,18.5,21.31,21.32,22.25
2021-06-07 18:00:00,17.82,21.12,21.12,21.97
2021-06-07 19:00:00,17.52,20.84,20.62,21.52
2021-06-07 20:00:00,17.08,19.93,19.48,20.66
2021-06-07 21:00:00,16.39,18.31,18.18,19.63
2021-06-07 22:00:00,15.51,17.09,17.19,18.91
2021-06-07 23:00:00,14.99,16.32,16.37,18.32
2021-06-08 00:00:00,14.82,15.41,15.77,17.79
2021-06-08 01:00:00,14.51,14.71,15.19,17.39
2021-06-08 02:00:00,14.34,14.59,15.03,16.89
2021-06-08 03:00:00,14.14,14.06,14.57,16.71
2021-06-08 04:00:00,13.88,13.64,14.13,16.41
2021-06-08 05:00:00,13.55,13.31,14.01,16.12
2021-06-08 06:00:00,13.52,13.41,14.56,16.26
2021-06-08 07:00:00,13.88,14.36,15.59,17.16
2021-06-08 08:00:00,14.35,15.88,16.85,18.46
2021-06-08 09:00:00,15.1,17.51,18.28,19.89
2021-06-08 10:00:00,15.97,19.2,19.69,21.09
2021-06-08 11:00:00,16.96,20.59,20.82,21.89
2021-06-08 12:00:00,17.75,21.62,21.73,22.2
2021-06-08 13:00:00,18.41,22.43,22.27,22.31
2021-06-08 14:00:00,19.25,22.87,22.6,22.66
2021-06-08 15:00:00,19.73,23.2,22.79,22.58
2021-06-08 16:00:00,19.66,23.26,22.86,22.34
2021-06-08 17:00:00,19.17,23.16,22.51,22.32
2021-06-08 18:00:00,18.88,22.91,22.12,22.17
2021-06-08 19:00:00,18.75,22.53,21.42,21.83
2021-06-08 20:00:00,17.84,21.4,20.17,20.82
2021-06-08 21:00:00,16.77,19.67,18.62,19.56
2021-06-08 22:00:00,16.05,18.35,17.3,18.75
2021-06-08 23:00:00,15.37,17.47,16.38,18.1
2021-06-09 00:00:00,14.83,16.52,15.69,17.5
2021-06-09 01:00:00,14.31,15.77,15.13,16.87
2021-06-09 02:00:00,13.56,15.41,14.96,16.38
2021-06-09 03:00:00,13.43,14.89,14.44,16.26
2021-06-09 04:00:00,13.18,14.44,13.84,15.98
2021-06-09 05:00:00,12.88,14.05,13.66,15.64
2021-06-09 06:00:00,13.27,14.14,14.5,16.02
2021-06-09 07:00:00,14.13,15.25,15.99,17.23
2021-06-09 08:00:00,14.84,17.02,17.65,18.8
2021-06-09 09:00:00,15.86,18.76,19.21,20.53
2021-06-09 10:00:00,17.04,20.41,20.56,21.97
2021-06-09 11:00:00,18.16,21.8,21.72,23.01
2021-06-09 12:00:00,19.15,22.82,22.62,23.72
2021-06-09 13:00:00,19.84,23.6,23.27,24.06
2021-06-09 14:00:00,20.42,24.06,23.18,23.79
2021-06-09 15:00:00,20.67,24.35,23.27,24.07
2021-06-09 16:00:00,19.8,24.39,23.45,24.15
2021-06-09 17:00:00,19.34,24.25,23.33,24.04
2021-06-09 18:00:00,19.36,23.93,22.87,23.75
2021-06-09 19:00:00,19.14,23.48,22.29,23.11
2021-06-09 20:00:00,18.28,22.31,20.92,22.01
2021-06-09 21:00:00,16.98,20.59,19.25,20.68
2021-06-09 22:00:00,15.96,19.18,18.03,19.64
2021-06-09 23:00:00,15.2,18.35,17.01,18.88
2021-06-10 00:00:00,14.5,17.61,16.2,18.15
2021-06-10 01:00:00,13.89,16.87,15.53,17.44
2021-06-10 02:00:00,13.07,16.62,15.46,17.0
2021-06-10 03:00:00,12.59,16.06,14.96,16.58
2021-06-10 04:00:00,12.54,15.64,14.46,16.26
2021-06-10 05:00:00,12.58,15.29,14.3,15.97
2021-06-10 06:00:00,13.25,15.2,15.15,16.41
2021-06-10 07:00:00,14.38,15.96,16.75,17.97
2021-06-10 08:00:00,15.39,17.42,18.46,19.9
2021-06-10 09:00:00,16.76,18.91,20.11,21.87
2021-06-10 10:00:00,18.23,20.38,21.33,23.43
2021-06-10 11:00:00,19.4,21.84,22.21,24.2
2021-06-10 12:00:00,20.42,23.05,22.99,24.63
2021-06-10 13:00:00,21.32,23.96,23.58,24.99
2021-06-10 14:00:00,22.51,24.41,24.04,24.58
2021-06-10 15:00:00,22.75,24.83,24.3,25.04
2021-06-10 16:00:00,22.69,24.86,24.39,25.11
2021-06-10 17:00:00,22.87,24.77,24.12,24.95
2021-06-10 18:00:00,22.56,24.54,23.63,24.71
2021-06-10 19:00:00,21.85,24.03,22.84,24.02
2021-06-10 20:00:00,20.32,22.92,21.34,22.71
2021-06-10 21:00:00,18.6,21.34,19.51,21.17
2021-06-10 22:00:00,17.07,19.95,18.25,20.05
2021-06-10 23:00:00,16.17,18.98,17.37,19.19
2021-06-11 00:00:00,15.29,18.12,16.62,18.42
2021-06-11 01:00:00,14.22,17.37,15.82,17.8
2021-06-11 02:00:00,14.21,16.94,15.49,17.66
2021-06-11 03:00:00,13.87,16.36,14.89,17.12
2021-06-11 04:00:00,13.61,15.95,14.4,16.7
2021-06-11 05:00:00,12.96,15.51,14.38,16.25
2021-06-11 06:00:00,13.43,15.54,15.27,16.61
2021-06-11 07:00:00,15.07,16.54,16.92,18.05
2021-06-11 08:00:00,16.67,18.07,18.7,19.98
2021-06-11 09:00:00,18.22,19.59,20.38,21.91
2021-06-11 10:00:00,19.67,21.05,21.76,23.3
2021-06-11 11:00:00,20.99,22.44,22.88,24.12
2021-06-11 12:00:00,22.03,23.73,23.65,24.54
2021-06-11 13:00:00,22.78,24.7,24.06,24.76
2021-06-11 14:00:00,23.67,24.72,24.42,24.57
2021-06-11 15:00:00,23.96,25.09,24.62,24.61
2021-06-11 16:00:00,23.87,25.28,24.76,24.57
2021-06-11 17:00:00,23.64,25.17,24.48,24.26
2021-06-11 18:00:00,23.18,24.93,24.12,23.78
2021-06-11 19:00:00,22.45,24.48,23.5,23.03
2021-06-11 20:00:00,21.11,23.43,22.05,22.04
2021-06-11 21:00:00,19.55,21.77,20.27,20.85
2021-06-11 22:00:00,18.37,20.29,19.11,19.91
2021-06-11 23:00:00,17.16,19.36,18.28,19.27
2021-06-12 00:00:00,15.88,18.49,17.72,18.57
2021-06-12 01:00:00,14.99,17.77,17.16,17.82
2021-06-12 02:00:00,14.86,17.23,17.16,17.59
2021-06-12 03:00:00,14.34,16.62,16.73,17.16
2021-06-12 04:00:00,13.79,16.25,16.53,16.66
2021-06-12 05:00:00,13.43,15.82,16.48,16.31
2021-06-12 06:00:00,13.85,15.85,16.81,16.78
2021-06-12 07:00:00,15.39,16.77,17.43,18.36
2021-06-12 08:00:00,17.29,18.17,18.2,20.38
2021-06-12 09:00:00,19.26,19.59,18.99,22.32
2021-06-12 10:00:00,21.05,20.99,19.49,23.74
2021-06-12 11:00:00,22.63,22.37,19.84,24.65
2021-06-12 12:00:00,23.66,23.43,20.38,25.21
2021-06-12 13:00:00,24.11,24.3,20.71,25.58
2021-06-12 14:00:00,24.89,23.72,20.43,25.74
2021-06-12 15:00:00,25.15,24.25,19.99,25.98
2021-06-12 16:00:00,24.97,24.59,20.05,25.97
2021-06-12 17:00:00,24.73,24.53,20.15,25.69
2021-06-12 18:00:00,24.03,24.23,19.87,25.31
2021-06-12 19:00:00,23.24,23.86,19.21,24.49
2021-06-12 20:00:00,21.77,22.99,18.18,23.11
2021-06-12 21:00:00,19.9,21.43,16.98,21.73
2021-06-12 22:00:00,18.61,19.95,15.9,20.87
2021-06-12 23:00:00,18.12,18.93,15.14,20.22
2021-06-13 00:00:00,17.51,18.03,14.53,19.58
2021-06-13 01:00:00,16.66,17.35,13.78,19.07
2021-06-13 02:00:00,16.39,17.3,13.16,18.5
2021-06-13 03:00:00,15.87,16.8,12.46,17.97
2021-06-13 04:00:00,15.73,16.37,11.92,17.71
2021-06-13 05:00:00,15.54,15.83,11.63,17.59
2021-06-13 06:00:00,15.62,15.77,11.98,18.12
2021-06-13 07:00:00,16.18,16.67,12.72,19.63
2021-06-13 08:00:00,16.82,18.14,13.7,21.41
2021-06-13 09:00:00,17.54,19.71,14.64,23.17
2021-06-13 10:00:00,18.4,21.3,15.39,24.47
2021-06-13 11:00:00,19.77,22.76,16.27,25.43
2021-06-13 12:00:00,21.23,23.95,17.16,26.24
2021-06-13 13:00:00,22.3,24.94,17.93,26.65
2021-06-13 14:00:00,24.3,25.77,18.41,26.95
2021-06-13 15:00:00,24.62,26.43,19.06,27.12
2021-06-13 16:00:00,24.64,26.78,19.48,27.07
2021-06-13 17:00:00,24.61,26.85,19.73,26.7
2021-06-13 18:00:00,24.08,26.68,19.66,26.17
2021-06-13 19:00:00,23.19,26.22,19.28,25.27
2021-06-13 20:00:00,21.49,24.95,18.11,23.78
2021-06-13 21:00:00,19.66,22.95,16.26,22.39
2021-06-13 22:00:00,18.13,21.36,14.83,21.65
2021-06-13 23:00:00,16.95,20.25,13.78,21.19
2021-06-14 00:00:00,15.84,19.22,12.79,20.68
2021-06-14 01:00:00,14.81,18.39,12.04,20.09
2021-06-14 02:00:00,14.6,17.64,11.51,19.7
2021-06-14 03:00:00,13.63,16.79,10.82,19.2
2021-06-14 04:00:00,13.04,16.15,10.34,18.74
2021-06-14 05:00:00,12.39,15.47,10.57,18.2
2021-06-14 06:00:00,12.66,15.46,11.89,18.42
2021-06-14 07:00:00,14.08,16.83,13.87,19.88
2021-06-14 08:00:00,15.63,18.77,15.9,21.52
2021-06-14 09:00:00,17.24,20.77,17.74,23.03
2021-06-14 10:00:00,19.02,22.76,19.33,24.13
2021-06-14 11:00:00,21.0,24.56,20.72,24.92
2021-06-14 12:00:00,22.87,25.86,22.0,25.52
2021-06-14 13:00:00,24.32,26.84,23.13,25.72
2021-06-14 14:00:00,25.46,27.57,24.16,26.0
2021-06-14 15:00:00,26.09,28.16,24.75,26.05
2021-06-14 16:00:00,26.34,28.43,25.14,25.96
2021-06-14 17:00:00,26.34,28.5,25.22,25.6
2021-06-14 18:00:00,25.95,28.23,25.02,25.17
2021-06-14 19:00:00,25.1,27.61,24.39,24.51
2021-06-14 20:00:00,23.28,26.08,22.66,23.43
2021-06-14 21:00:00,20.83,23.92,20.14,22.3
2021-06-14 22:00:00,18.7,22.31,18.37,21.61
2021-06-14 23:00:00,17.72,21.24,17.39,21.0
2021-06-15 00:00:00,17.06,20.35,16.59,20.26
2021-06-15 01:00:00,16.3,19.59,15.89,19.71
2021-06-15 02:00:00,15.82,18.84,15.37,19.45
2021-06-15 03:00:00,14.85,18.03,14.77,19.1
2021-06-15 04:00:00,14.79,17.38,14.27,18.66
2021-06-15 05:00:00,14.27,16.77,14.12,18.28
2021-06-15 06:00:00,14.02,16.71,14.69,18.45
2021-06-15 07:00:00,15.79,17.8,15.96,19.47
2021-06-15 08:00:00,18.04,19.43,17.43,20.71
2021-06-15 09:00:00,19.94,21.2,18.89,21.99
2021-06-15 10:00:00,21.65,23.01,20.29,23.11
2021-06-15 11:00:00,23.42,24.73,21.54,24.05
2021-06-15 12:00:00,24.96,25.97,22.56,24.85
2021-06-15 13:00:00,26.08,26.88,23.19,25.41
2021-06-15 14:00:00,27.27,27.28,23.27,25.8
2021-06-15 15:00:00,27.74,27.88,23.52,25.95
2021-06-15 16:00:00,27.95,28.23,23.54,25.84
2021-06-15 17:00:00,27.95,28.36,23.4,25.61
2021-06-15 18:00:00,27.48,28.23,23.18,25.16
2021-06-15 19:00:00,26.54,27.81,22.56,24.42
2021-06-15 20:00:00,25.32,26.61,21.18,23.2
2021-06-15 21:00:00,23.22,24.72,19.43,21.94
2021-06-15 22:00:00,20.89,23.09,18.11,21.14
2021-06-15 23:00:00,19.54,21.94,16.94,20.45
2021-06-16 00:00:00,18.75,21.02,15.9,19.66
2021-06-16 01:00:00,18.4,20.28,15.04,18.79
2021-06-16 02:00:00,17.05,19.25,14.4,18.45
2021-06-16 03:00:00,16.21,18.59,13.78,17.98
2021-06-16 04:00:00,15.69,18.14,13.29,17.54
2021-06-16 05:00:00,15.43,17.61,13.38,17.19
2021-06-16 06:00:00,15.57,17.83,14.4,17.64
2021-06-16 07:00:00,17.23,19.29,16.21,19.18
2021-06-16 08:00:00,19.36,21.21,18.3,20.95
2021-06-16 09:00:00,21.08,23.25,20.34,22.6
2021-06-16 10:00:00,22.67,25.19,22.21,24.0
2021-06-16 11:00:00,24.3,26.85,23.81,24.94
2021-06-16 12:00:00,25.82,27.97,25.06,25.59
2021-06-16 13:00:00,26.98,28.66,26.05,26.02
2021-06-16 14:00:00,28.01,28.79,26.77,25.92
2021-06-16 15:00:00,28.52,29.31,27.34,26.03
2021-06-16 16:00:00,28.85,29.51,27.81,25.94
2021-06-16 17:00:00,28.98,29.26,27.96,25.63
2021-06-16 18:00:00,28.7,28.77,27.61,25.2
2021-06-16 19:00:00,27.89,28.1,26.75,24.57
2021-06-16 20:00:00,26.17,26.8,25.17,23.61
2021-06-16 21:00:00,23.97,25.33,23.42,22.41
2021-06-16 22:00:00,21.82,24.11,22.22,21.52
2021-06-16 23:00:00,20.41,22.9,21.3,20.73
2021-06-17 00:00:00,19.5,21.94,20.57,20.07
2021-06-17 01:00:00,18.54,21.43,19.98,19.45
2021-06-17 02:00:00,17.86,21.23,19.77,19.06
2021-06-17 03:00:00,17.39,20.81,19.07,18.69
2021-06-17 04:00:00,16.79,20.27,18.55,18.41
2021-06-17 05:00:00,16.11,19.67,18.31,18.21
2021-06-17 06:00:00,16.58,19.47,19.02,18.66
2021-06-17 07:00:00,18.27,19.9,20.73,19.98
2021-06-17 08:00:00,20.05,20.66,22.75,21.56
2021-06-17 09:00:00,21.81,21.6,24.84,23.13
2021-06-17 10:00:00,23.44,22.83,26.79,24.52
2021-06-17 11:00:00,24.97,24.11,28.5,25.38
2021-06-17 12:00:00,26.44,25.11,29.85,26.01
2021-06-17 13:00:00,27.63,25.88,30.8,26.52
2021-06-17 14:00:00,28.48,24.87,31.34,26.63
2021-06-17 15:00:00,29.09,25.22,31.55,26.75
2021-06-17 16:00:00,29.46,25.33,31.71,26.53
2021-06-17 17:00:00,29.34,25.05,31.58,26.31
2021-06-17 18:00:00,29.04,24.71,31.21,25.98
2021-06-17 19:00:00,28.1,24.27,30.22,25.27
2021-06-17 20:00:00,26.19,23.46,28.24,24.18
2021-06-17 21:00:00,24.34,22.4,26.27,22.93
2021-06-17 22:00:00,22.5,21.46,25.02,22.27
2021-06-17 23:00:00,20.86,20.83,24.1,21.58
2021-06-18 00:00:00,20.23,20.39,23.05,20.81
2021-06-18 01:00:00,19.39,19.98,21.88,20.28
2021-06-18 02:00:00,19.59,19.47,20.75,19.66
2021-06-18 03:00:00,19.54,19.25,19.92,19.31
2021-06-18 04:00:00,18.8,19.0,19.28,18.96
2021-06-18 05:00:00,17.84,18.69,19.0,18.5
2021-06-18 06:00:00,17.81,18.54,19.83,18.86
2021-06-18 07:00:00,19.09,19.08,21.55,20.25
2021-06-18 08:00:00,20.49,20.07,23.43,21.91
2021-06-18 09:00:00,22.02,21.04,25.28,23.42
2021-06-18 10:00:00,23.51,21.97,26.98,24.57
2021-06-18 11:00:00,25.09,23.0,28.4,25.47
2021-06-18 12:00:00,26.5,23.94,29.5,26.31
2021-06-18 13:00:00,27.38,24.78,30.41,26.89
2021-06-18 14:00:00,28.85,24.09,30.93,27.01
2021-06-18 15:00:00,29.15,24.5,31.11,27.23
2021-06-18 16:00:00,29.18,24.78,31.21,27.09
2021-06-18 17:00:00,28.81,24.69,31.12,26.83
2021-06-18 18:00:00,28.09,24.4,30.79,26.56
2021-06-18 19:00:00,27.0,24.05,29.99,25.83
2021-06-18 20:00:00,24.54,23.37,28.31,24.56
2021-06-18 21:00:00,22.67,22.07,26.52,23.25
2021-06-18 22:00:00,21.76,20.85,25.18,22.44
2021-06-18 23:00:00,20.84,20.09,24.14,21.73
2021-06-19 00:00:00,19.81,19.43,23.41,21.11
2021-06-19 01:00:00,19.04,18.84,22.66,20.36
2021-06-19 02:00:00,18.31,18.05,21.66,19.94
2021-06-19 03:00:00,17.87,17.65,20.93,19.47
2021-06-19 04:00:00,17.73,17.32,20.42,19.09
2021-06-19 05:00:00,17.32,17.03,20.27,18.75
2021-06-19 06:00:00,17.23,17.0,21.02,19.13
2021-06-19 07:00:00,18.24,17.54,22.41,20.64
2021-06-19 08:00:00,19.97,18.49,23.8,22.54
2021-06-19 09:00:00,22.25,19.66,25.25,24.36
2021-06-19 10:00:00,24.23,20.78,26.66,25.87
2021-06-19 11:00:00,25.88,21.82,27.93,26.88
2021-06-19 12:00:00,27.13,22.77,29.01,27.62
2021-06-19 13:00:00,28.07,23.67,29.66,28.16
2021-06-19 14:00:00,28.45,23.7,29.96,27.9
2021-06-19 15:00:00,28.96,23.92,29.92,28.05
2021-06-19 16:00:00,29.26,24.34,30.04,28.02
2021-06-19 17:00:00,28.82,24.29,30.09,27.68
2021-06-19 18:00:00,28.44,23.81,29.73,27.26
2021-06-19 19:00:00,27.97,23.37,28.83,26.59
2021-06-19 20:00:00,26.6,22.48,27.28,25.32
2021-06-19 21:00:00,24.63,21.18,25.46,23.94
2021-06-19 22:00:00,22.77,20.06,23.89,23.2
2021-06-19 23:00:00,21.46,19.4,22.84,22.47
2021-06-20 00:00:00,20.4,18.82,22.05,21.53
2021-06-20 01:00:00,19.38,18.22,21.51,20.93
2021-06-20 02:00:00,20.03,18.09,20.97,20.59
2021-06-20 03:00:00,19.62,17.66,20.63,20.25
2021-06-20 04:00:00,18.82,17.19,20.45,19.95
2021-06-20 05:00:00,18.23,16.84,20.41,19.52
2021-06-20 06:00:00,17.9,16.83,20.84,19.91
2021-06-20 07:00:00,18.41,17.33,21.8,21.4
2021-06-20 08:00:00,19.12,18.12,22.84,23.2
2021-06-20 09:00:00,20.3,18.96,24.12,24.86
2021-06-20 10:00:00,21.43,20.02,25.4,26.12
2021-06-20 11:00:00,22.82,20.96,26.25,27.13
2021-06-20 12:00:00,24.51,21.65,27.1,28.05
2021-06-20 13:00:00,25.7,22.34,27.84,28.5
2021-06-20 14:00:00,25.4,21.9,27.17,27.95
2021-06-20 15:00:00,25.57,22.24,27.48,28.2
2021-06-20 16:00:00,25.26,22.37,27.47,28.16
2021-06-20 17:00:00,24.81,22.04,27.25,27.75
2021-06-20 18:00:00,23.42,21.73,26.97,27.38
2021-06-20 19:00:00,21.72,21.37,26.26,26.55
2021-06-20 20:00:00,20.7,20.63,24.9,25.35
2021-06-20 21:00:00,19.77,19.55,23.35,24.39
2021-06-20 22:00:00,18.84,18.56,22.11,23.84
2021-06-20 23:00:00,18.32,17.95,21.15,23.22
2021-06-21 00:00:00,17.54,17.43,20.39,22.57
2021-06-21 01:00:00,17.12,17.04,19.82,22.06
2021-06-21 02:00:00,15.8,16.92,19.02,21.75
2021-06-21 03:00:00,15.62,16.5,18.43,21.49
2021-06-21 04:00:00,15.44,16.26,17.93,20.9
2021-06-21 05:00:00,15.32,15.95,17.57,20.56
2021-06-21 06:00:00,15.41,15.95,17.54,20.97
2021-06-21 07:00:00,15.89,16.52,18.09,22.33
2021-06-21 08:00:00,16.58,17.42,19.01,23.96
2021-06-21 09:00:00,17.48,18.39,20.26,25.61
2021-06-21 10:00:00,18.74,19.36,21.37,27.04
2021-06-21 11:00:00,20.15,20.25,22.34,28.03
2021-06-21 12:00:00,21.56,21.01,23.33,28.8
2021-06-21 13:00:00,22.59,21.65,24.05,29.23
2021-06-21 14:00:00,23.61,22.17,23.48,29.44
2021-06-21 15:00:00,24.19,22.11,23.84,28.79
2021-06-21 16:00:00,24.37,21.81,23.71,28.39
2021-06-21 17:00:00,23.32,21.48,23.47,28.13
2021-06-21 18:00:00,21.98,21.15,23.16,27.63
2021-06-21 19:00:00,20.98,20.63,22.38,27.06
2021-06-21 20:00:00,19.61,19.76,21.23,25.77
2021-06-21 21:00:00,18.73,18.58,19.88,24.61
2021-06-21 22:00:00,17.76,17.46,18.68,23.8
2021-06-21 23:00:00,17.11,16.82,17.85,22.98
2021-06-22 00:00:00,16.46,16.32,17.2,22.23
2021-06-22 01:00:00,16.05,15.98,16.54,21.57
2021-06-22 02:00:00,15.36,15.59,15.64,21.81
2021-06-22 03:00:00,15.06,15.19,15.06,21.47
2021-06-22 04:00:00,14.98,14.97,14.63,20.83
2021-06-22 05:00:00,14.69,14.86,14.41,20.63
2021-06-22 06:00:00,14.76,14.87,14.52,21.04
2021-06-22 07:00:00,15.22,15.26,15.0,22.42
2021-06-22 08:00:00,15.57,15.9,15.63,24.24
2021-06-22 09:00:00,16.33,16.57,16.29,25.9
2021-06-22 10:00:00,17.21,17.34,17.03,27.05
2021-06-22 11:00:00,18.24,18.12,17.76,27.78
2021-06-22 12:00:00,19.23,18.65,18.54,28.26
2021-06-22 13:00:00,20.14,18.94,19.32,28.63
2021-06-22 14:00:00,19.32,18.25,18.46,28.7
2021-06-22 15:00:00,20.44,18.65,18.84,28.51
2021-06-22 16:00:00,20.82,18.91,19.01,27.99
2021-06-22 17:00:00,20.91,18.67,19.2,27.73
2021-06-22 18:00:00,20.49,18.34,19.23,27.44
2021-06-22 19:00:00,20.08,17.92,18.92,26.69
2021-06-22 20:00:00,19.19,17.24,18.23,25.44
2021-06-22 21:00:00,18.03,16.37,17.28,23.99
2021-06-22 22:00:00,16.95,15.73,16.42,23.02
2021-06-22 23:00:00,16.04,15.27,15.79,22.43
2021-06-23 00:00:00,15.37,14.8,15.16,21.83
2021-06-23 01:00:00,15.12,14.44,14.71,21.17
2021-06-23 02:00:00,14.36,14.36,14.11,21.02
2021-06-23 03:00:00,14.12,14.21,13.63,20.55
2021-06-23 04:00:00,14.06,14.12,13.41,20.25
2021-06-23 05:00:00,13.98,13.93,13.46,20.01
2021-06-23 06:00:00,14.14,13.87,13.92,20.42
2021-06-23 07:00:00,15.07,14.17,14.65,22.14
2021-06-23 08:00:00,15.99,14.84,15.58,24.01
2021-06-23 09:00:00,17.15,15.58,16.64,25.78
2021-06-23 10:00:00,18.48,16.48,17.74,27.45
2021-06-23 11:00:00,19.73,17.51,18.55,28.28
2021-06-23 12:00:00,20.68,18.19,19.03,28.56
2021-06-23 13:00:00,21.14,18.65,19.47,28.9
2021-06-23 14:00:00,21.68,18.27,19.45,28.78
2021-06-23 15:00:00,22.3,18.48,19.71,28.75
2021-06-23 16:00:00,22.21,18.57,19.98,28.42
2021-06-23 17:00:00,21.16,18.38,20.05,27.69
2021-06-23 18:00:00,19.84,18.14,19.86,27.24
2021-06-23 19:00:00,19.14,17.97,19.48,26.57
2021-06-23 20:00:00,17.96,17.4,18.69,25.41
2021-06-23 21:00:00,16.84,16.46,17.69,24.55
2021-06-23 22:00:00,16.14,15.69,16.84,23.84
2021-06-23 23:00:00,15.67,15.13,16.13,23.24
2021-06-24 00:00:00,15.32,14.62,15.52,22.82
2021-06-24 01:00:00,15.03,14.24,14.99,22.16
2021-06-24 02:00:00,14.34,14.24,14.89,21.81
2021-06-24 03:00:00,14.01,13.99,14.49,21.28
2021-06-24 04:00:00,13.4,13.75,14.19,20.59
2021-06-24 05:00:00,12.86,13.32,14.09,20.21
2021-06-24 06:00:00,13.22,13.15,14.37,20.87
2021-06-24 07:00:00,14.27,13.59,15.05,22.56
2021-06-24 08:00:00,15.04,14.33,15.93,24.64
2021-06-24 09:00:00,15.75,15.18,16.89,26.29
2021-06-24 10:00:00,16.8,16.15,17.68,27.31
2021-06-24 11:00:00,18.16,17.15,18.25,28.02
2021-06-24 12:00:00,19.37,18.16,18.74,28.66
2021-06-24 13:00:00,19.88,18.94,19.26,28.96
2021-06-24 14:00:00,19.53,18.43,18.65,28.95
2021-06-24 15:00:00,19.74,19.0,18.84,29.04
2021-06-24 16:00:00,19.11,19.33,19.1,28.77
2021-06-24 17:00:00,18.47,19.4,19.04,27.95
2021-06-24 18:00:00,17.8,19.48,18.77,27.05
2021-06-24 19:00:00,17.16,19.23,18.39,26.42
2021-06-24 20:00:00,16.21,18.46,17.66,25.38
2021-06-24 21:00:00,15.49,17.11,16.66,24.09
2021-06-24 22:00:00,14.87,15.79,15.9,23.39
2021-06-24 23:00:00,14.5,14.77,15.31,22.78
2021-06-25 00:00:00,14.16,13.98,14.87,22.11
2021-06-25 01:00:00,13.7,13.53,14.48,21.41
2021-06-25 02:00:00,13.45,13.26,14.37,21.18
2021-06-25 03:00:00,13.5,12.76,14.1,20.89
2021-06-25 04:00:00,13.34,12.41,13.69,20.48
2021-06-25 05:00:00,13.22,12.11,13.52,20.02
2021-06-25 06:00:00,13.21,12.46,14.04,20.32
2021-06-25 07:00:00,13.46,13.65,14.78,21.63
2021-06-25 08:00:00,13.67,15.01,15.63,23.19
2021-06-25 09:00:00,14.31,16.25,16.56,24.75
2021-06-25 10:00:00,15.4,17.34,17.54,26.12
2021-06-25 11:00:00,16.53,18.52,18.42,26.97
2021-06-25 12:00:00,17.6,19.52,19.25,27.83
2021-06-25 13:00:00,18.47,20.38,19.9,28.43
2021-06-25 14:00:00,18.1,20.06,20.0,28.4
2021-06-25 15:00:00,18.69,20.48,20.4,28.42
2021-06-25 16:00:00,19.28,20.45,20.57,28.48
2021-06-25 17:00:00,19.54,20.17,20.73,28.18
2021-06-25 18:00:00,19.36,19.87,20.71,27.44
2021-06-25 19:00:00,19.0,19.44,20.41,26.72
2021-06-25 20:00:00,17.74,18.73,19.46,25.37
2021-06-25 21:00:00,16.44,17.61,17.89,23.83
