datetime,solar_fore_de [MW],solar_fore_it [MW],wind_fore_de [MW],wind_fore_it [MW]
2019-11-12 18:00:00,0.0,0.0,18708.836,5019.563
2019-11-12 19:00:00,0.0,0.0,20391.9089,4597.2158
2019-11-12 20:00:00,0.0,0.0,19283.9383,4483.2019
2019-11-12 21:00:00,0.0,0.0,18166.5545,4208.7203
2019-11-12 22:00:00,0.0,0.0,17133.316,3773.3849
2019-11-12 23:00:00,0.0,0.0,17161.9208,3912.7813
2019-11-13 00:00:00,0.0,0.0,17284.967,3968.0787
2019-11-13 01:00:00,0.0,0.0,17309.7617,3760.9733
2019-11-13 02:00:00,0.0,0.0,16802.0666,3456.0216
2019-11-13 03:00:00,0.0,0.0,16286.3539,3127.734
2019-11-13 04:00:00,0.0,0.0,15830.3371,2824.2064
2019-11-13 05:00:00,0.0,0.0,15898.0085,3007.7734
2019-11-13 06:00:00,0.0,10.0,15856.6274,3154.8834
2019-11-13 07:00:00,142.0,587.0,15710.7296,4209.9512
2019-11-13 08:00:00,1847.0,1978.0,14702.7561,4371.6271
2019-11-13 09:00:00,4023.0,3236.0,13835.2208,4425.8643
2019-11-13 10:00:00,5697.0,4030.0,13143.0052,4442.4949
2019-11-13 11:00:00,6540.0,4399.0,13553.4239,4380.5702
2019-11-13 12:00:00,6433.0,4263.0,14126.3824,4305.199
2019-11-13 13:00:00,5040.0,3921.0,15900.6778,4295.6628
2019-11-13 14:00:00,3434.0,2920.0,14740.4475,4167.8643
2019-11-13 15:00:00,1553.0,1590.0,13672.9757,4051.9357
2019-11-13 16:00:00,166.0,324.0,12707.7808,3960.1205
2019-11-13 17:00:00,0.0,0.0,12858.3271,3781.8638
2019-11-13 18:00:00,0.0,0.0,13081.8296,3614.3877
2019-11-13 19:00:00,0.0,0.0,12560.4314,3481.3067
2019-11-13 20:00:00,0.0,0.0,12309.9175,3244.6715
2019-11-13 21:00:00,0.0,0.0,12080.8318,2993.5853
2019-11-13 22:00:00,0.0,0.0,11870.7166,2757.3954
2019-11-13 23:00:00,0.0,0.0,11407.3512,2526.2224
2019-11-14 00:00:00,0.0,0.0,10974.4945,2324.5387
2019-11-14 01:00:00,0.0,0.0,10967.8388,1600.2914
2019-11-14 02:00:00,0.0,0.0,10265.9437,1575.7001
2019-11-14 03:00:00,0.0,0.0,9712.5202,1585.5308
2019-11-14 04:00:00,0.0,0.0,9297.5989,1616.2474
2019-11-14 05:00:00,0.0,0.0,10069.1337,1308.7056
2019-11-14 06:00:00,0.0,7.0,10990.151,1073.5786
2019-11-14 07:00:00,251.0,565.0,12112.554,1018.7313
2019-11-14 08:00:00,3496.0,1863.0,11421.9105,909.6766
2019-11-14 09:00:00,7757.0,3051.0,11006.2185,868.1476
2019-11-14 10:00:00,11049.0,3779.0,10860.2951,884.46
2019-11-14 11:00:00,12715.0,4108.0,9712.2554,1009.9283
2019-11-14 12:00:00,12515.0,3974.0,8660.0237,1221.6928
2019-11-14 13:00:00,10054.0,3863.0,7027.8678,1353.3317
2019-11-14 14:00:00,6822.0,2864.0,8725.9552,1258.6311
2019-11-14 15:00:00,3048.0,1531.0,11257.4235,1221.1791
2019-11-14 16:00:00,324.0,283.0,14588.372,1252.9993
2019-11-14 17:00:00,0.0,0.0,16806.2413,1319.1541
2019-11-14 18:00:00,0.0,0.0,19262.2641,1391.2787
2019-11-14 19:00:00,0.0,0.0,23821.0711,1372.374
2019-11-14 20:00:00,0.0,0.0,23566.5076,1574.045
2019-11-14 21:00:00,0.0,0.0,23236.2565,1802.0491
2019-11-14 22:00:00,0.0,0.0,22894.0355,2045.5936
2019-11-14 23:00:00,0.0,0.0,22995.1247,2336.9094
2019-11-15 00:00:00,0.0,0.0,23051.4897,2627.9133
2019-11-15 01:00:00,0.0,0.0,23349.4585,2904.3231
2019-11-15 02:00:00,0.0,0.0,24115.5392,3067.7875
2019-11-15 03:00:00,0.0,0.0,24865.6171,3175.4128
2019-11-15 04:00:00,0.0,0.0,25615.4467,3280.9378
2019-11-15 05:00:00,0.0,0.0,26098.3107,3445.8629
2019-11-15 06:00:00,0.0,7.0,26690.7455,3640.9997
2019-11-15 07:00:00,130.0,474.0,24322.841,3736.5199
2019-11-15 08:00:00,1950.0,1420.0,23466.6105,3798.793
2019-11-15 09:00:00,4446.0,2214.0,22822.9605,3819.2981
2019-11-15 10:00:00,6385.0,2704.0,22525.5896,3790.0118
2019-11-15 11:00:00,7377.0,2906.0,20523.1819,4152.5749
2019-11-15 12:00:00,7278.0,2768.0,19028.8402,4498.8041
2019-11-15 13:00:00,6319.0,2340.0,16671.7593,4511.2805
2019-11-15 14:00:00,4300.0,1728.0,15921.066,4655.3591
2019-11-15 15:00:00,1930.0,904.0,15224.938,4822.1152
2019-11-15 16:00:00,202.0,154.0,14562.1796,5006.5365
2019-11-15 17:00:00,0.0,0.0,13409.7373,5111.941
2019-11-15 18:00:00,0.0,0.0,12405.9696,5159.9696
2019-11-15 19:00:00,0.0,0.0,12637.9285,4980.5692
2019-11-15 20:00:00,0.0,0.0,10457.5702,5111.0098
2019-11-15 21:00:00,0.0,0.0,8187.1973,5194.8022
2019-11-15 22:00:00,0.0,0.0,6019.9503,5209.2631
2019-11-15 23:00:00,0.0,0.0,4996.5799,5116.7441
2019-11-16 00:00:00,0.0,0.0,4388.6918,4974.1628
2019-11-16 01:00:00,0.0,0.0,3857.9285,4552.4925
2019-11-16 02:00:00,0.0,0.0,3273.3189,4077.7922
2019-11-16 03:00:00,0.0,0.0,2882.5517,3557.4807
2019-11-16 04:00:00,0.0,0.0,2620.8853,3054.1128
2019-11-16 05:00:00,0.0,0.0,2747.341,3055.6705
2019-11-16 06:00:00,0.0,5.0,3160.1453,3098.3833
2019-11-16 07:00:00,129.0,430.0,4185.2028,3181.6691
2019-11-16 08:00:00,2244.0,1534.0,4962.7411,3112.9837
2019-11-16 09:00:00,5243.0,2540.0,6153.388,3039.2348
2019-11-16 10:00:00,7586.0,3195.0,7856.6222,2955.7138
2019-11-16 11:00:00,8788.0,3489.0,9645.7804,2958.9683
2019-11-16 12:00:00,8674.0,3371.0,12157.2927,2956.3685
2019-11-16 13:00:00,7228.0,2682.0,15706.2922,2823.1456
2019-11-16 14:00:00,4902.0,1962.0,16288.6278,3022.94
2019-11-16 15:00:00,2176.0,1031.0,16755.0982,3252.2293
2019-11-16 16:00:00,191.0,167.0,17020.5371,3493.1992
2019-11-16 17:00:00,0.0,0.0,17167.973,3639.4239
2019-11-16 18:00:00,0.0,0.0,17344.0528,3794.7286
2019-11-16 19:00:00,0.0,0.0,18195.3682,3703.9325
2019-11-16 20:00:00,0.0,0.0,17396.3464,3769.844
2019-11-16 21:00:00,0.0,0.0,16885.878,3865.902
2019-11-16 22:00:00,0.0,0.0,16657.05,3978.4707
2019-11-16 23:00:00,0.0,0.0,16034.0139,4053.7729
2019-11-17 00:00:00,0.0,0.0,15482.1619,4103.6507
2019-11-17 01:00:00,0.0,0.0,13950.6577,4387.1143
2019-11-17 02:00:00,0.0,0.0,13445.5252,4488.4008
2019-11-17 03:00:00,0.0,0.0,12961.649,4541.3254
2019-11-17 04:00:00,0.0,0.0,12656.6689,4550.2729
2019-11-17 05:00:00,0.0,0.0,11782.5899,4970.7007
2019-11-17 06:00:00,0.0,5.0,11154.5856,5210.2518
2019-11-17 07:00:00,71.0,385.0,9881.7681,5015.0257
2019-11-17 08:00:00,1428.0,1342.0,8869.8287,4820.2442
2019-11-17 09:00:00,3336.0,2233.0,8307.542,4594.7671
2019-11-17 10:00:00,4844.0,2787.0,8160.0753,4353.4838
2019-11-17 11:00:00,5629.0,3037.0,8267.8905,4102.7619
2019-11-17 12:00:00,5570.0,2941.0,8518.3348,3761.1587
2019-11-17 13:00:00,4774.0,2708.0,6833.8059,3702.6666
2019-11-17 14:00:00,3221.0,2006.0,8378.1244,3588.3793
2019-11-17 15:00:00,1398.0,1062.0,10753.1757,3507.8129
2019-11-17 16:00:00,113.0,182.0,13807.6395,3461.2184
2019-11-17 17:00:00,0.0,0.0,15683.2219,3549.7317
2019-11-17 18:00:00,0.0,0.0,17865.9569,3674.9811
2019-11-17 19:00:00,0.0,0.0,17662.8109,3603.6607
2019-11-17 20:00:00,0.0,0.0,17852.7566,3775.6326
2019-11-17 21:00:00,0.0,0.0,18187.4764,3889.9676
2019-11-17 22:00:00,0.0,0.0,18583.3032,3896.2835
2019-11-17 23:00:00,0.0,0.0,18554.6437,3689.0837
2019-11-18 00:00:00,0.0,0.0,18649.2472,3458.5731
2019-11-18 01:00:00,0.0,0.0,14518.5962,2937.7433
2019-11-18 02:00:00,0.0,0.0,13746.4854,2734.1972
2019-11-18 03:00:00,0.0,0.0,13204.7142,2565.6752
2019-11-18 04:00:00,0.0,0.0,12809.1247,2429.3489
2019-11-18 05:00:00,0.0,0.0,11609.8257,2352.2217
2019-11-18 06:00:00,0.0,6.0,10415.5992,2299.4853
2019-11-18 07:00:00,37.0,592.0,8645.6697,2510.4141
2019-11-18 08:00:00,1242.0,2173.0,8452.0418,2422.9635
2019-11-18 09:00:00,3214.0,3623.0,8506.4865,2331.192
2019-11-18 10:00:00,4788.0,4532.0,8716.9978,2234.3749
2019-11-18 11:00:00,5611.0,4943.0,9284.2909,2367.7792
2019-11-18 12:00:00,5557.0,4780.0,10074.7958,2527.1937
2019-11-18 13:00:00,5054.0,3662.0,10276.5474,2459.2554
2019-11-18 14:00:00,3370.0,2690.0,10735.8356,2360.4233
2019-11-18 15:00:00,1434.0,1392.0,11365.9887,2271.6854
2019-11-18 16:00:00,123.0,206.0,12235.9544,2189.4222
2019-11-18 17:00:00,0.0,0.0,14451.9743,2400.2831
2019-11-18 18:00:00,0.0,0.0,17150.8616,2639.4274
2019-11-18 19:00:00,0.0,0.0,19649.3931,2852.8431
2019-11-18 20:00:00,0.0,0.0,20970.4242,2975.9514
2019-11-18 21:00:00,0.0,0.0,22171.4314,3093.3836
2019-11-18 22:00:00,0.0,0.0,23259.0588,3206.8921
2019-11-18 23:00:00,0.0,0.0,23975.0397,3210.4526
2019-11-19 00:00:00,0.0,0.0,24748.0869,3194.3742
2019-11-19 01:00:00,0.0,0.0,24724.845,3281.3783
2019-11-19 02:00:00,0.0,0.0,25372.0851,3097.7682
2019-11-19 03:00:00,0.0,0.0,26221.9427,2917.1329
2019-11-19 04:00:00,0.0,0.0,26356.4286,2749.678
2019-11-19 05:00:00,0.0,0.0,25860.5476,2627.9194
2019-11-19 06:00:00,0.0,3.0,25889.5427,2510.3747
2019-11-19 07:00:00,89.0,323.0,24528.5705,1956.4458
2019-11-19 08:00:00,1898.0,1101.0,22180.0454,1791.6221
2019-11-19 09:00:00,4525.0,1804.0,19734.0663,1628.8976
2019-11-19 10:00:00,6597.0,2221.0,17595.5042,1464.4262
2019-11-19 11:00:00,7667.0,2400.0,15993.0448,1595.2193
2019-11-19 12:00:00,7571.0,2312.0,14647.898,1753.3132
2019-11-19 13:00:00,6891.0,1916.0,14005.8731,1713.8797
2019-11-19 14:00:00,4611.0,1412.0,12104.7617,1395.8164
2019-11-19 15:00:00,1961.0,719.0,10212.1943,1147.421
2019-11-19 16:00:00,148.0,98.0,8438.6318,970.1821
2019-11-19 17:00:00,0.0,0.0,7487.4172,873.8292
2019-11-19 18:00:00,0.0,0.0,6471.8635,805.6123
2019-11-19 19:00:00,0.0,0.0,5523.4232,848.3802
2019-11-19 20:00:00,0.0,0.0,4034.1848,854.9592
2019-11-19 21:00:00,0.0,0.0,2932.4279,913.7559
2019-11-19 22:00:00,0.0,0.0,2203.9377,1011.7161
2019-11-19 23:00:00,0.0,0.0,1708.2817,936.2314
2019-11-20 00:00:00,0.0,0.0,1331.6648,944.0037
2019-11-20 01:00:00,0.0,0.0,1108.9838,1541.3111
2019-11-20 02:00:00,0.0,0.0,1016.2884,1704.6214
2019-11-20 03:00:00,0.0,0.0,1146.7952,1876.8824
2019-11-20 04:00:00,0.0,0.0,1491.306,2054.3138
2019-11-20 05:00:00,0.0,0.0,1606.7486,1941.7486
2019-11-20 06:00:00,0.0,4.0,1829.3148,1866.0717
2019-11-20 07:00:00,38.0,473.0,2068.298,1907.0309
2019-11-20 08:00:00,1479.0,1834.0,1712.1138,1910.4268
2019-11-20 09:00:00,3888.0,3084.0,1494.3651,1938.893
2019-11-20 10:00:00,5834.0,3879.0,1469.061,1976.0922
2019-11-20 11:00:00,6873.0,4240.0,1295.634,2185.3477
2019-11-20 12:00:00,6844.0,4095.0,1287.2821,2372.9103
2019-11-20 13:00:00,5558.0,3492.0,1217.1994,2138.2026
2019-11-20 14:00:00,3729.0,2566.0,1499.3001,2049.9399
2019-11-20 15:00:00,1588.0,1323.0,1838.8375,2003.0424
2019-11-20 16:00:00,118.0,188.0,2252.9015,1999.0237
2019-11-20 17:00:00,0.0,0.0,2731.9921,1975.035
2019-11-20 18:00:00,0.0,0.0,3350.3909,1963.928
2019-11-20 19:00:00,0.0,0.0,3864.8149,1961.1128
2019-11-20 20:00:00,0.0,0.0,3527.5582,1982.8764
2019-11-20 21:00:00,0.0,0.0,3229.2687,2004.5914
2019-11-20 22:00:00,0.0,0.0,2997.7184,2025.9309
2019-11-20 23:00:00,0.0,0.0,2811.9342,1819.7437
2019-11-21 00:00:00,0.0,0.0,2782.194,1634.6057
2019-11-21 01:00:00,0.0,0.0,2726.1548,1650.0102
2019-11-21 02:00:00,0.0,0.0,2576.7312,1571.0316
2019-11-21 03:00:00,0.0,0.0,2598.5648,1508.0245
2019-11-21 04:00:00,0.0,0.0,2757.4741,1456.7751
2019-11-21 05:00:00,0.0,0.0,2958.8124,1452.4784
2019-11-21 06:00:00,0.0,3.0,3288.2475,1456.0998
2019-11-21 07:00:00,30.0,421.0,4188.486,1590.0568
2019-11-21 08:00:00,1134.0,1683.0,4042.0263,1460.0509
2019-11-21 09:00:00,3049.0,2818.0,4040.9965,1331.8
2019-11-21 10:00:00,4591.0,3531.0,4185.3387,1213.7475
2019-11-21 11:00:00,5405.0,3845.0,4280.3644,1397.3257
2019-11-21 12:00:00,5368.0,3706.0,4412.4468,1615.873
2019-11-21 13:00:00,4486.0,3234.0,4952.3996,1837.0503
2019-11-21 14:00:00,3008.0,2370.0,5444.5495,1703.8132
2019-11-21 15:00:00,1287.0,1213.0,6027.2503,1614.7268
2019-11-21 16:00:00,102.0,161.0,6675.2853,1569.5397
2019-11-21 17:00:00,0.0,0.0,7106.8312,1529.9673
2019-11-21 18:00:00,0.0,0.0,7699.4197,1493.5183
2019-11-21 19:00:00,0.0,0.0,8915.5775,1478.1935
2019-11-21 20:00:00,0.0,0.0,8926.1119,1358.6847
2019-11-21 21:00:00,0.0,0.0,9035.8285,1247.6018
2019-11-21 22:00:00,0.0,0.0,9244.6709,1153.7814
2019-11-21 23:00:00,0.0,0.0,8464.327,1114.5481
2019-11-22 00:00:00,0.0,0.0,7783.3799,1088.9477
2019-11-22 01:00:00,0.0,0.0,8277.0803,1034.8256
2019-11-22 02:00:00,0.0,0.0,7963.1744,1078.1882
2019-11-22 03:00:00,0.0,0.0,7806.9351,1142.4442
2019-11-22 04:00:00,0.0,0.0,7789.5814,1224.9434
2019-11-22 05:00:00,0.0,0.0,8050.6479,1234.4497
2019-11-22 06:00:00,0.0,3.0,8486.1705,1258.2278
2019-11-22 07:00:00,63.0,436.0,9028.9369,1290.0933
2019-11-22 08:00:00,2202.0,1809.0,9435.7931,1180.5201
2019-11-22 09:00:00,5829.0,3070.0,9985.4626,1078.9621
2019-11-22 10:00:00,8744.0,3859.0,10648.2721,986.5274
2019-11-22 11:00:00,10276.0,4224.0,9649.9083,1159.3251
2019-11-22 12:00:00,10183.0,4081.0,8766.8205,1351.7849
2019-11-22 13:00:00,8287.0,3366.0,9212.5501,1464.851
2019-11-22 14:00:00,5484.0,2463.0,9737.1198,1391.7587
2019-11-22 15:00:00,2240.0,1254.0,10534.0456,1354.3129
2019-11-22 16:00:00,133.0,153.0,11638.6319,1349.8859
2019-11-22 17:00:00,0.0,0.0,12959.2393,1516.4131
2019-11-22 18:00:00,0.0,0.0,14489.705,1689.3865
2019-11-22 19:00:00,0.0,0.0,15833.9986,1671.605
2019-11-22 20:00:00,0.0,0.0,17028.4495,1844.0066
2019-11-22 21:00:00,0.0,0.0,18195.2619,2022.9073
2019-11-22 22:00:00,0.0,0.0,19313.5889,2204.2081
2019-11-22 23:00:00,0.0,0.0,19608.9109,2248.8123
2019-11-23 00:00:00,0.0,0.0,19867.3089,2287.9259
2019-11-23 01:00:00,0.0,0.0,21240.47,2426.1277
2019-11-23 02:00:00,0.0,0.0,22042.0766,2508.1685
2019-11-23 03:00:00,0.0,0.0,22948.251,2595.8216
2019-11-23 04:00:00,0.0,0.0,23897.0218,2687.8992
2019-11-23 05:00:00,0.0,0.0,24589.4958,2745.6941
2019-11-23 06:00:00,0.0,2.0,25283.3579,2807.4658
2019-11-23 07:00:00,47.0,389.0,25569.8743,2574.5365
2019-11-23 08:00:00,2004.0,1407.0,25544.7363,2673.1005
2019-11-23 09:00:00,5592.0,2295.0,25491.6103,2767.0426
2019-11-23 10:00:00,8483.0,2838.0,25435.8447,2845.5273
2019-11-23 11:00:00,10009.0,3069.0,24045.9457,3230.3405
2019-11-23 12:00:00,9927.0,2931.0,22635.1561,3585.3018
2019-11-23 13:00:00,8229.0,2428.0,23420.8003,4008.6165
2019-11-23 14:00:00,5419.0,1773.0,23952.807,3950.8017
2019-11-23 15:00:00,2190.0,882.0,24643.0744,3882.6841
2019-11-23 16:00:00,130.0,94.0,25494.2812,3802.8788
2019-11-23 17:00:00,0.0,0.0,24504.6054,3843.385
2019-11-23 18:00:00,0.0,0.0,23623.3583,3881.2075
2019-11-23 19:00:00,0.0,0.0,23874.0354,3542.6656
2019-11-23 20:00:00,0.0,0.0,23459.871,3906.8138
2019-11-23 21:00:00,0.0,0.0,22992.2307,4275.9246
2019-11-23 22:00:00,0.0,0.0,22514.6723,4604.4644
2019-11-23 23:00:00,0.0,0.0,21825.9547,4523.8859
2019-11-24 00:00:00,0.0,0.0,21244.8329,4414.1319
2019-11-24 01:00:00,0.0,0.0,21168.7525,3952.412
2019-11-24 02:00:00,0.0,0.0,20539.8436,3857.5651
2019-11-24 03:00:00,0.0,0.0,20033.8296,3759.0032
2019-11-24 04:00:00,0.0,0.0,19629.544,3673.8259
2019-11-24 05:00:00,0.0,0.0,18217.4977,3404.4936
2019-11-24 06:00:00,0.0,0.0,16929.2041,3038.7995
2019-11-24 07:00:00,49.0,159.0,15898.0046,2521.0377
2019-11-24 08:00:00,1967.0,758.0,13847.3309,2620.2714
2019-11-24 09:00:00,5429.0,1339.0,12119.4337,2711.3376
2019-11-24 10:00:00,8222.0,1718.0,10777.6976,2791.8516
2019-11-24 11:00:00,9697.0,1903.0,9348.0554,2887.622
2019-11-24 12:00:00,9621.0,1846.0,8094.893,3021.2912
2019-11-24 13:00:00,9412.0,1434.0,7031.4578,3221.6751
2019-11-24 14:00:00,6206.0,1053.0,7265.9364,2446.2678
2019-11-24 15:00:00,2506.0,543.0,7545.0232,1815.6811
2019-11-24 16:00:00,143.0,76.0,7860.9653,1544.6444
2019-11-24 17:00:00,0.0,0.0,7961.7006,1590.4178
2019-11-24 18:00:00,0.0,0.0,8151.3048,1788.1717
2019-11-24 19:00:00,0.0,0.0,8048.1335,1961.7574
2019-11-24 20:00:00,0.0,0.0,7356.9691,1995.6817
2019-11-24 21:00:00,0.0,0.0,6697.1687,2015.409
2019-11-24 22:00:00,0.0,0.0,6106.2919,2009.745
2019-11-24 23:00:00,0.0,0.0,5024.516,2066.9649
2019-11-25 00:00:00,0.0,0.0,4154.7517,2033.9066
2019-11-25 01:00:00,0.0,0.0,3318.6762,1587.5976
2019-11-25 02:00:00,0.0,0.0,3303.6795,1658.0783
2019-11-25 03:00:00,0.0,0.0,3301.4105,1793.9388
2019-11-25 04:00:00,0.0,0.0,3306.955,1965.4304
2019-11-25 05:00:00,0.0,0.0,3159.5076,1989.3309
2019-11-25 06:00:00,0.0,0.0,3090.5585,2036.3181
2019-11-25 07:00:00,23.0,265.0,3081.4709,2416.8803
2019-11-25 08:00:00,978.0,1456.0,2735.1984,2232.3264
2019-11-25 09:00:00,2746.0,2634.0,2492.3393,2068.779
2019-11-25 10:00:00,4179.0,3396.0,2364.6725,1932.3839
2019-11-25 11:00:00,4933.0,3775.0,2160.2191,2193.4162
2019-11-25 12:00:00,4886.0,3687.0,2010.9208,2509.3766
2019-11-25 13:00:00,4284.0,3208.0,1876.3333,3314.725
2019-11-25 14:00:00,2805.0,2332.0,2175.8277,3221.1581
2019-11-25 15:00:00,1109.0,1179.0,2534.8006,3182.5184
2019-11-25 16:00:00,60.0,131.0,2968.8494,3229.825
2019-11-25 17:00:00,0.0,0.0,3595.1542,2941.0489
2019-11-25 18:00:00,0.0,0.0,4342.9563,2689.5503
2019-11-25 19:00:00,0.0,0.0,5194.023,2741.5964
2019-11-25 20:00:00,0.0,0.0,5753.2843,2694.7014
2019-11-25 21:00:00,0.0,0.0,6432.0487,2642.4599
2019-11-25 22:00:00,0.0,0.0,7237.5887,2586.0749
2019-11-25 23:00:00,0.0,0.0,6964.4978,2538.8022
2019-11-26 00:00:00,0.0,0.0,6741.192,2497.9628
2019-11-26 01:00:00,0.0,0.0,6580.2441,2962.1091
2019-11-26 02:00:00,0.0,0.0,6867.5695,2651.6786
2019-11-26 03:00:00,0.0,0.0,7249.6733,2384.0531
2019-11-26 04:00:00,0.0,0.0,7728.5176,2176.6769
2019-11-26 05:00:00,0.0,0.0,8031.8192,1923.2965
2019-11-26 06:00:00,0.0,1.0,8412.4,1699.0851
2019-11-26 07:00:00,15.0,395.0,8963.2273,1591.7301
2019-11-26 08:00:00,1144.0,1942.0,9592.5486,1276.5632
2019-11-26 09:00:00,3474.0,3457.0,10286.6656,1019.6872
2019-11-26 10:00:00,5389.0,4422.0,11034.6965,846.9772
2019-11-26 11:00:00,6412.0,4892.0,10684.0089,836.7924
2019-11-26 12:00:00,6375.0,4763.0,10453.6755,859.9556
2019-11-26 13:00:00,4616.0,4208.0,10207.1369,906.4253
2019-11-26 14:00:00,3010.0,3074.0,10409.0789,865.5799
2019-11-26 15:00:00,1171.0,1552.0,10737.4122,849.5548
2019-11-26 16:00:00,58.0,178.0,11206.6046,861.2579
2019-11-26 17:00:00,0.0,0.0,11986.4717,941.9884
2019-11-26 18:00:00,0.0,0.0,12851.3441,1065.7328
2019-11-26 19:00:00,0.0,0.0,14162.6387,1211.8161
2019-11-26 20:00:00,0.0,0.0,14655.8637,1162.6836
2019-11-26 21:00:00,0.0,0.0,15077.8201,1180.0345
2019-11-26 22:00:00,0.0,0.0,15412.0598,1251.0832
2019-11-26 23:00:00,0.0,0.0,15280.2337,1311.7088
2019-11-27 00:00:00,0.0,0.0,15141.4763,1386.1322
2019-11-27 01:00:00,0.0,0.0,14500.3042,1468.9433
2019-11-27 02:00:00,0.0,0.0,14930.0467,1605.8106
2019-11-27 03:00:00,0.0,0.0,15412.0529,1771.2942
2019-11-27 04:00:00,0.0,0.0,15959.672,1966.6442
2019-11-27 05:00:00,0.0,0.0,17016.9008,2187.6852
2019-11-27 06:00:00,0.0,0.0,18163.9671,2438.8856
2019-11-27 07:00:00,9.0,323.0,19107.2108,2565.2784
2019-11-27 08:00:00,841.0,1368.0,21521.386,2847.9146
2019-11-27 09:00:00,2571.0,2341.0,23746.0863,3108.8887
2019-11-27 10:00:00,4004.0,2962.0,25642.1359,3337.4917
2019-11-27 11:00:00,4775.0,3243.0,24688.0852,3592.4687
2019-11-27 12:00:00,4759.0,3121.0,23610.1795,3835.6323
2019-11-27 13:00:00,4092.0,2705.0,21899.3457,4014.3608
2019-11-27 14:00:00,2688.0,1980.0,21800.2453,3975.2127
2019-11-27 15:00:00,1065.0,988.0,21737.6637,3955.0681
2019-11-27 16:00:00,53.0,110.0,21702.7367,3957.6548
2019-11-27 17:00:00,0.0,0.0,23388.5619,4115.0553
2019-11-27 18:00:00,0.0,0.0,25161.2627,4270.8385
2019-11-27 19:00:00,0.0,0.0,26338.4788,4373.5048
2019-11-27 20:00:00,0.0,0.0,28742.0832,4238.8407
2019-11-27 21:00:00,0.0,0.0,30850.2399,3986.8118
2019-11-27 22:00:00,0.0,0.0,32506.556,3626.0531
2019-11-27 23:00:00,0.0,0.0,32377.2521,3652.1716
2019-11-28 00:00:00,0.0,0.0,32008.9605,3671.3092
2019-11-28 01:00:00,0.0,0.0,30388.0841,3967.8692
2019-11-28 02:00:00,0.0,0.0,30841.3494,3834.3153
2019-11-28 03:00:00,0.0,0.0,31516.8566,3694.554
2019-11-28 04:00:00,0.0,0.0,32398.5579,3541.4431
2019-11-28 05:00:00,0.0,0.0,33480.2099,3638.079
2019-11-28 06:00:00,0.0,0.0,34520.2042,3758.1409
2019-11-28 07:00:00,16.0,293.0,33169.7551,3939.5537
2019-11-28 08:00:00,1153.0,1579.0,33950.3516,3961.2352
2019-11-28 09:00:00,3574.0,2886.0,34414.5627,3960.8053
2019-11-28 10:00:00,5579.0,3740.0,34531.0278,3945.7536
2019-11-28 11:00:00,6643.0,4151.0,34857.7374,4121.4139
2019-11-28 12:00:00,6597.0,4053.0,34996.0783,4285.0517
2019-11-28 13:00:00,5536.0,3478.0,33476.488,4371.5262
2019-11-28 14:00:00,3598.0,2536.0,33515.2604,4392.2486
2019-11-28 15:00:00,1388.0,1270.0,33639.715,4409.3476
2019-11-28 16:00:00,67.0,132.0,33891.5775,4424.9165
2019-11-28 17:00:00,0.0,0.0,34632.6884,4642.4909
2019-11-28 18:00:00,0.0,0.0,35192.7259,4876.4547
2019-11-28 19:00:00,0.0,0.0,33936.3711,5035.1407
2019-11-28 20:00:00,0.0,0.0,34629.8886,5243.1924
2019-11-28 21:00:00,0.0,0.0,34916.8091,5390.9298
2019-11-28 22:00:00,0.0,0.0,34806.5784,5458.918
2019-11-28 23:00:00,0.0,0.0,33568.0486,4962.4123
2019-11-29 00:00:00,0.0,0.0,32164.3284,4389.1372
2019-11-29 01:00:00,0.0,0.0,29383.7297,4245.7114
2019-11-29 02:00:00,0.0,0.0,29444.3177,4135.9032
2019-11-29 03:00:00,0.0,0.0,29610.0977,4065.1477
2019-11-29 04:00:00,0.0,0.0,29877.7768,4082.924
2019-11-29 05:00:00,0.0,0.0,29267.1159,4115.876
2019-11-29 06:00:00,0.0,0.0,28247.9839,4133.3338
2019-11-29 07:00:00,18.0,304.0,27330.4865,3885.5042
2019-11-29 08:00:00,1204.0,1675.0,26245.7621,3923.9967
2019-11-29 09:00:00,3618.0,3072.0,24927.62,3977.1211
2019-11-29 10:00:00,5616.0,3993.0,23455.1614,4034.5876
2019-11-29 11:00:00,6687.0,4439.0,24778.9277,4163.252
2019-11-29 12:00:00,6655.0,4330.0,25833.3117,4277.913
2019-11-29 13:00:00,5134.0,3907.0,24907.2191,4242.9834
2019-11-29 14:00:00,3343.0,2844.0,23963.2895,4183.8691
2019-11-29 15:00:00,1273.0,1423.0,23071.9254,4127.0645
2019-11-29 16:00:00,52.0,150.0,22188.8408,4067.7059
2019-11-29 17:00:00,0.0,0.0,21455.8366,4048.1164
2019-11-29 18:00:00,0.0,0.0,20769.7186,4054.5276
2019-11-29 19:00:00,0.0,0.0,18761.0196,4106.1999
2019-11-29 20:00:00,0.0,0.0,17679.0783,4008.2397
2019-11-29 21:00:00,0.0,0.0,16543.4182,3877.0763
2019-11-29 22:00:00,0.0,0.0,15379.0345,3741.5065
2019-11-29 23:00:00,0.0,0.0,14263.6814,3865.4035
2019-11-30 00:00:00,0.0,0.0,13184.2094,3887.9419
2019-11-30 01:00:00,0.0,0.0,10192.1521,3669.4142
2019-11-30 02:00:00,0.0,0.0,10156.5945,3187.8796
